virtual_time,trader_id,trader_type,balance
2653.59,B06,ZIP,750.0
2653.59,B07,RL,991.0
2653.59,B08,GVWY,1593.0
2653.59,B09,SHVR,2665.0
2653.59,S00,SHVR,3384.0
2653.59,S01,ZIP,2890.0
2653.59,S02,GVWY,1529.0
2653.59,S03,ZIC,697.0
2653.59,S04,GVWY,66.0
2653.59,S05,ZIP,60.0
2653.59,S06,ZIC,0.0
2653.59,S07,SHVR,0.0
2714.17,B00,GA,0.0
2714.17,B01,ZIC,0.0
2714.17,B02,ZIC,0.0
2714.17,B03,ZIP,0.0
2714.17,B04,GVWY,0.0
2714.17,B05,SHVR,92.0
2714.17,B06,ZIP,763.0
2714.17,B07,RL,1021.0
2714.17,B08,GVWY,1617.0
2714.17,B09,SHVR,2737.0
2714.17,S00,SHVR,3454.0
2714.17,S01,ZIP,2987.0
2714.17,S02,GVWY,1565.0
2714.17,S03,ZIC,706.0
2714.17,S04,GVWY,66.0
2714.17,S05,ZIP,60.0
2714.17,S06,ZIC,0.0
2714.17,S07,SHVR,0.0
2774.40,B00,GA,0.0
2774.40,B01,ZIC,0.0
2774.40,B02,ZIC,0.0
2774.40,B03,ZIP,0.0
2774.40,B04,GVWY,0.0
2774.40,B05,SHVR,97.0
2774.40,B06,ZIP,790.0
2774.40,B07,RL,1053.0
2774.40,B08,GVWY,1653.0
2774.40,B09,SHVR,2804.0
2774.40,S00,SHVR,3527.0
2774.40,S01,ZIP,3050.0
2774.40,S02,GVWY,1592.0
2774.40,S03,ZIC,715.0
2774.40,S04,GVWY,66.0
2774.40,S05,ZIP,61.0
2774.40,S06,ZIC,0.0
2774.40,S07,SHVR,0.0
2834.76,B00,GA,0.0
2834.76,B01,ZIC,0.0
2834.76,B02,ZIC,0.0
2834.76,B03,ZIP,0.0
2834.76,B04,GVWY,0.0
2834.76,B05,SHVR,101.0
2834.76,B06,ZIP,797.0
