virtual_time,trader_id,trader_type,balance
3500.02,S07,GVWY,0.0
3620.05,B00,GVWY,0.0
3620.05,B01,SHVR,0.0
3620.05,B02,ZIC,0.0
3620.05,B03,RL,0.0
3620.05,B04,RL,0.0
3620.05,B05,ZIP,6.0
3620.05,B06,SHVR,1.0
3620.05,B07,GVWY,54.0
3620.05,B08,ZIC,725.0
3620.05,B09,ZIP,1883.0
3620.05,B10,RL,2171.0
3620.05,S00,ZIP,6073.0
3620.05,S01,ZIP,4900.0
3620.05,S02,ZIC,3290.0
3620.05,S03,ZIC,1996.0
3620.05,S04,SHVR,0.0
3620.05,S05,SHVR,15.0
3620.05,S06,GVWY,0.0
3620.05,S07,GVWY,0.0
3740.25,B00,GVWY,0.0
3740.25,B01,SHVR,0.0
3740.25,B02,ZIC,0.0
3740.25,B03,RL,0.0
3740.25,B04,RL,0.0
3740.25,B05,ZIP,6.0
3740.25,B06,SHVR,1.0
3740.25,B07,GVWY,54.0
3740.25,B08,ZIC,730.0
3740.25,B09,ZIP,1965.0
3740.25,B10,RL,2229.0
3740.25,S00,ZIP,6192.0
3740.25,S01,ZIP,4949.0
3740.25,S02,ZIC,3403.0
3740.25,S03,ZIC,2116.0
3740.25,S04,SHVR,0.0
3740.25,S05,SHVR,15.0
3740.25,S06,GVWY,0.0
3740.25,S07,GVWY,0.0
3861.16,B00,GVWY,0.0
3861.16,B01,SHVR,0.0
3861.16,B02,ZIC,0.0
3861.16,B03,RL,0.0
3861.16,B04,RL,0.0
3861.16,B05,ZIP,6.0
3861.16,B06,SHVR,1.0
3861.16,B07,GVWY,55.0
3861.16,B08,ZIC,748.0
3861.16,B09,ZIP,2043.0
3861.16,B10,RL,2282.0
3861.16,S00,ZIP,6528.0
3861.16,S01,ZIP,5124.0
3861.16,S02,ZIC,3525.0
3861.16,S03,ZIC,2195.0
3861.16,S04,SHVR,0.0
3861.16,S05,SHVR,15.0
3861.16,S06,GVWY,0.0
3861.16,S07,GVWY,0.0
3981.29,B00,GVWY,0.0
3981.29,B01,SHVR,0.0
3981.29,B02,ZIC,0.0
3981.29,B03,RL,0.0
3981.29,B04,RL,0.0
3981.29,B05,ZIP,6.0
3981.29,B06,SHVR,1.0
3981.29,B07,GVWY,57.0
3981.29,B08,ZIC,791.0
3981.29,B09,ZIP,2119.0
3981.29,B10,RL,2360.0
3981.29,S00,ZIP,6686.0
3981.29,S01,ZIP,5386.0
3981.29,S02,ZIC,3609.0
3981.29,S03,ZIC,2243.0
3981.29,S04,SHVR,0.0
3981.29,S05,SHVR,15.0
3981.29,S06,GVWY,0.0
3981.29,S07,GVWY,0.0
4102.38,B00,GVWY,0.0
4102.38,B01,SHVR,0.0
4102.38,B02,ZIC,0.0
4102.38,B03,RL,0.0
4102.38,B04,RL,0.0
4102.38,B05,ZIP,6.0
4102.38,B06,SHVR,1.0
4102.38,B07,GVWY,57.0
4102.38,B08,ZIC,809.0
4102.38,B09,ZIP,2157.0
4102.38,B10,RL,2410.0
4102.38,S00,ZIP,6852.0
4102.38,S01,ZIP,5478.0
4102.38,S02,ZIC,3714.0
4102.38,S03,ZIC,2323.0
4102.38,S04,SHVR,0.0
4102.38,S05,SHVR,15.0
4102.38,S06,GVWY,0.0
4102.38,S07,GVWY,0.0
4222.49,B00,GVWY,0.0
4222.49,B01,SHVR,0.0
4222.49,B02,ZIC,0.0
4222.49,B03,RL,0.0
4222.49,B04,RL,0.0
4222.49,B05,ZIP,6.0
4222.49,B06,SHVR,1.0
4222.49,B07,GVWY,61.0
4222.49,B08,ZIC,848.0
4222.49,B09,ZIP,2198.0
4222.49,B10,RL,2494.0
4222.49,S00,ZIP,7055.0
4222.49,S01,ZIP,5653.0
4222.49,S02,ZIC,3848.0
4222.49,S03,ZIC,2387.0
4222.49,S04,SHVR,0.0
4222.49,S05,SHVR,15.0
4222.49,S06,GVWY,0.0
4222.49,S07,GVWY,0.0
